34,1,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,100,0.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,100,0.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,100,0.39,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,100,0.39,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,8,100,0.39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,11,100,0.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,22,100,0.3,8,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,100,0.59,9,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,51,100,0.39,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,50,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,50,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,50,0.2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,16,50,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,11,100,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,4,50,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,13,50,0.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,24,50,0.3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1,100,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,100,0.49,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,100,0.49,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,100,0.49,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,100,0.39,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,5,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,5,100,0.49,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,5,100,0.49,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,5,100,0.39,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1,100,0.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1,100,0.39,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1,100,0.39,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2,100,0.39,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,3,100,0.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,5,100,0.59,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,5,100,0.3,4,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,6,100,0.39,8,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,20,50,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,23,50,0.2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,10,50,0.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,18,50,0.2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,55,50,0.59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,109,50,0.39,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2,100,0.39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,7,100,0.3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,7,100,0.39,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1,100,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1,100,0.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2,100,0.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2,100,0.49,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,6,100,0.74,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,7,100,0.49,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,16,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,32,100,0.59,8,1,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,32,100,0.39,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,8,50,0.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2,100,0.3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2,100,0.49,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2,100,0.39,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2,100,0.49,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2,100,0.39,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3,100,0.3,12,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3,100,0.49,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,9,100,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,9,100,0.49,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,13,100,0.59,14,1,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,13,100,0.59,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,13,100,0.59,5,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,13,100,0.39,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,13,100,0.49,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,13,100,0.49,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1,100,0.39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,7,100,0.3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,7,100,0.39,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,3,100,0.39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,4,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,7,50,0.2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,14,50,0.2,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,59,50,0.39,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,64,50,0.39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,97,50,0.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,191,50,0.69,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,282,50,0.39,13,10,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,289,50,0.2,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,291,50,0.2,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,299,50,0.2,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,305,50,0.2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,314,50,0.39,6,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,323,50,0.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,334,50,0.2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,624,50,0.2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,633,50,0.2,16,4,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,15,100,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,100,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1,50,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1,50,0.2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1,100,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,3,100,0.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,3,100,0.49,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,4,100,0.49,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,5,100,0.39,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,6,100,0.59,9,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,6,100,0.3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,8,100,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,13,100,0.49,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,24,100,0.49,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,25,100,0.59,14,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,26,100,0.49,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,29,100,0.49,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,30,100,0.49,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,33,100,0.49,13,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,45,100,0.49,16,1,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,312,100,0.49,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,7,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,7,100,0.39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,37,100,0.2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,65,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,73,100,0.49,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,73,100,0.49,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,73,100,0.39,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,6,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,6,100,0.49,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,7,100,0.39,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2,100,0.39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2,100,0.49,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2,100,0.39,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,10,50,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,324,50,0.2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,328,50,0.2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,150,50,0.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,194,50,0.39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,270,50,0.59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,545,50,0.39,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,6,100,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,7,100,0.39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,8,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2,100,0.39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,3,100,0.49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,5,100,0.49,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,3,100,0.39,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,3,100,0.39,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,5,100,0.3,17,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,5,100,0.39,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,5,100,0.39,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,6,100,0.39,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,8,100,0.39,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,12,100,0.3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,12,100,0.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,12,100,0.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,12,100,0.3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,15,100,0.3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,23,100,0.49,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,24,100,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,33,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,33,100,0.3,9,4,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,95,100,0.79,10,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,118,100,0.59,13,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,13,100,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2,100,0.39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1,100,0.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2,100,0.3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2,100,0.39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2,100,0.39,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,3,100,0.39,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,4,100,0.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,5,100,0.39,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,10,100,0.3,9,2,4,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,11,100,0.39,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,15,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,15,100,0.39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,3,50,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,10,100,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1,50,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1,50,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,2,50,0.2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,2,50,0.2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,1,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,1,100,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,1,100,0.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,1,100,0.49,4,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2,100,0.39,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,4,100,0.3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,4,100,0.49,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,4,100,0.39,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,17,100,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,18,100,0.59,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,18,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,18,100,0.49,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,18,100,0.39,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,4,50,0.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,1,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,1,100,0.49,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,2,100,0.39,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,1,100,0.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,2,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,2,100,0.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,3,100,0.59,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,3,100,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,4,100,0.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,5,100,0.49,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,6,100,0.59,8,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,6,100,0.39,9,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,85,50,0.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,5,50,0.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,1,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,1,100,0.39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,9,100,0.3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,9,100,0.39,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,5,50,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,26,50,0.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,62,50,0.59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,137,50,0.49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,178,50,0.39,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,263,50,0.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,300,50,0.39,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,311,50,0.2,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,27,50,0.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,34,50,0.2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,34,50,0.2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,427,50,0.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,433,50,0.2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,437,50,0.2,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,438,50,0.2,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,441,50,0.2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,446,50,0.2,9,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,449,50,0.2,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,454,50,0.2,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,1,100,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,1,100,0.39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,39,100,0.39,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,40,100,0.39,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
